TIMESTAMP_START,TIMESTAMP_END,FC,CO2,CO2_MIXING_RATIO,H2O,H2O_MIXING_RATIO,CH4,CH4_MIXING_RATIO,TAU,H,LE,TA,PA,RH,T_SONIC,VPD,MO_LENGTH,ZL,WS,WD,USTAR,WS_MAX,SW_IN,SW_OUT,LW_IN,LW_OUT,ALB,NETRAD,PPFD_IN,PPFD_OUT,P,G_1_1_1,G_2_1_1,G_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_4_1_1,SWC_5_1_1,SWC_6_1_1,SWC_7_1_1,SWC_8_1_1,SWC_9_1_1,SWC_10_1_1,SWC_11_1_1,SWC_12_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_7_1_1,TS_8_1_1,TS_9_1_1,TS_10_1_1,TS_11_1_1,TS_12_1_1,TS_13_1_1,TS_14_1_1,TS_15_1_1,TS_16_1_1,TS_17_1_1,TS_18_1_1
202201030000,202201030030,0.0877847,406.709,407.798,2.67223,2.67939,-9999.0,-9999.0,0.00365377,-0.214999,-9999.0,267.331,99.2899,67.1587,269.86,-9999.0,60.5677,0.0445783,0.681728,230.464,0.0531659,1.31511,-3.539982,-0.4291558,217.2359,287.7274,0.1206409,-73.61497,1.510872,-0.07453629,0.0,21.7655,11.21292,21.66883,0.4279,0.2507033,0.4029633,0.18611,0.3905133,0.1623833,0.4261066,0.2762,0.47189,0.3197933,0.4598033,0.297,4.706357,3.428204,3.105965,4.7,5.2,6.9,10.4,12.8,5.0,5.5,6.7,10.4,12.6,4.6,5.3,6.4,10.2,12.6,9.088223,5.927973,9.267863,7.02882,8.542665,5.79988,9.211979,7.053146,9.291393,6.5885,8.487103,6.077189
202201030030,202201030100,-0.33357,407.312,408.358,2.56285,2.56943,-9999.0,-9999.0,-0.000354962,2.49306,-9999.0,267.272,99.30421,64.7063,269.539,-9999.0,-0.158081,-17.0799,1.4111,234.071,0.0165678,1.72176,-4.116026,-0.7524201,220.1052,285.3471,0.1826783,-68.61572,0.009825485,-0.3646207,0.0,23.01569,12.02791,23.23857,0.4279,0.2507,0.4029866,0.18613,0.3905233,0.16236,0.4262833,0.27619,0.4719,0.3198,0.4598,0.297,4.54514,3.416571,3.013185,4.7,5.2,6.9,10.4,12.8,4.8,5.4,6.7,10.4,12.6,4.6,5.3,6.4,10.1,12.4,9.069205,5.955586,9.255107,7.033536,8.523419,5.824213,9.191823,7.054623,9.27334,6.584533,8.46988,6.09185
202201030100,202201030130,0.50149,408.623,409.715,2.66361,2.67073,-9999.0,-9999.0,-0.00282191,-3.61998,-9999.0,266.906,99.326294,69.1741,269.076,-9999.0,2.43506,1.1088,1.61762,216.49,0.0466776,2.22628,-4.16889,-0.7719044,220.8716,285.2769,0.185306,-67.7999,0.0,-0.3787691,0.0,23.64281,12.6745,23.87114,0.4279033,0.2507,0.4029966,0.1861333,0.3905267,0.1623667,0.42609,0.2761966,0.4718933,0.3197933,0.4598033,0.297,4.393956,3.405925,2.937024,4.6,5.2,6.9,10.4,12.8,4.7,5.4,6.7,10.3,12.6,4.6,5.3,6.4,10.1,12.6,9.05554,5.981877,9.23561,7.038179,8.51268,5.82652,9.177899,7.033257,9.257876,6.5644,8.44528,6.09843
202201030130,202201030200,-0.420235,410.065,411.161,2.6651,2.67222,-9999.0,-9999.0,-0.00503589,-0.812499,-9999.0,266.657,99.3177,70.5426,268.626,-9999.0,25.8293,0.104533,1.60504,180.063,0.0623291,2.34737,-4.011861,-0.7391478,220.5675,285.3187,0.1842155,-68.02214,0.0,-0.3707477,0.0,23.53764,13.11565,23.80068,0.4278,0.2507033,0.4029866,0.18612,0.3905466,0.1623733,0.4260367,0.2762,0.4718866,0.3198,0.45981,0.297,4.25516,3.350793,2.85337,4.5,5.2,6.9,10.4,12.7,4.5,5.3,6.7,10.3,12.6,4.5,5.3,6.4,10.1,12.4,9.039662,6.00067,9.223597,7.02921,8.501353,5.80599,9.16627,7.00289,9.246364,6.521347,8.43511,6.089656
202201030200,202201030230,0.85787,411.873,412.969,2.65459,2.66166,-9999.0,-9999.0,-0.0028481,-8.67543,-9999.0,266.245,99.2956,72.5079,267.984,-9999.0,1.02666,2.62989,2.08542,179.787,0.0468427,3.3737,-4.011189,-0.7387127,220.3376,284.2859,0.1841135,-67.23105,0.0,-0.3788159,0.0,23.04195,12.93048,24.48774,0.4274,0.2507033,0.4029966,0.1861133,0.39051,0.1623867,0.42606,0.2762,0.4718933,0.3198,0.45984,0.29701,4.120158,3.296028,2.78723,4.4,5.2,6.9,10.3,12.8,4.4,5.2,6.7,10.3,12.6,4.5,5.2,6.4,10.1,12.4,9.018967,5.996377,9.219953,7.00978,8.493776,5.78194,9.148013,6.961963,9.223889,6.48681,8.418926,6.072693
202201030230,202201030300,0.84395,412.891,414.004,2.68754,2.69478,-9999.0,-9999.0,-0.0135228,-6.31371,-9999.0,265.739,99.2968,76.3275,267.405,-9999.0,14.5535,0.185523,2.66162,182.772,0.101973,3.64091,-3.794276,-0.8401654,220.3719,283.3199,0.2211909,-65.89777,-0.001965568,-0.3848602,0.0,22.99315,13.1658,24.73726,0.4274,0.2507066,0.403,0.1861433,0.39057,0.1623833,0.4260633,0.2762,0.4718933,0.3198,0.45985,0.29701,3.987913,3.259852,2.705929,4.4,5.1,6.9,10.3,12.8,4.3,5.2,6.7,10.3,12.6,4.4,5.1,6.3,10.1,12.4,9.011159,5.998363,9.211979,6.9948,8.48477,5.751946,9.13783,6.916577,9.20978,6.424543,8.403996,6.05031
202201030300,202201030330,0.882348,416.889,418.031,2.73202,2.73951,-9999.0,-9999.0,-0.0170865,-5.16101,-9999.0,265.421,99.2675,79.504,266.931,-9999.0,25.2481,0.106939,2.47607,169.885,0.114574,3.6293,-3.720793,-0.8908702,220.0014,282.8597,0.2396715,-65.69083,0.0117935,-0.3989672,0.0,22.42607,13.42336,25.13096,0.4274,0.2507,0.4029966,0.18613,0.3905533,0.16238,0.4260866,0.2762,0.4716766,0.3198,0.4595233,0.2966633,3.874476,3.210794,2.648971,4.3,5.1,6.9,10.3,12.7,4.2,5.1,6.6,10.3,12.6,4.3,5.1,6.3,9.9,12.4,8.990099,5.986366,9.19249,6.981369,8.479933,5.706697,9.125336,6.855453,9.194416,6.370467,8.393434,6.014846
202201030330,202201030400,1.24658,418.746,419.911,2.77602,2.78375,-9999.0,-9999.0,-0.0147908,-5.99807,-9999.0,265.172,99.244705,82.3393,266.634,-9999.0,17.476,0.154498,2.67471,172.512,0.106563,3.64019,-3.676401,-0.9206378,220.018,281.7119,0.2503438,-64.45389,-4.097819e-09,-0.4009854,0.0,23.18778,13.48922,25.11058,0.4274,0.2507167,0.403,0.1861467,0.3905433,0.1623967,0.4260866,0.2758867,0.4714733,0.3198166,0.4594,0.2964,3.761547,3.158256,2.584412,4.2,5.0,6.9,10.3,12.8,4.1,5.0,6.6,10.3,12.6,4.2,5.0,6.3,9.9,12.4,8.975269,5.973183,9.176936,6.960093,8.47529,5.669263,9.10438,6.803386,9.175492,6.30562,8.37784,5.981186
202201030400,202201030430,1.21893,416.596,417.741,2.74104,2.74857,-9999.0,-9999.0,-0.017666,-6.63774,-9999.0,265.208,99.245705,81.0751,266.634,-9999.0,20.6169,0.13096,2.72765,170.888,0.116467,3.77408,-3.394192,-0.8058959,221.6788,281.3079,0.2374335,-62.22203,0.007862488,-0.4009901,0.0,22.5173,14.01959,26.507,0.4274,0.25072,0.4029966,0.1861533,0.3905633,0.1624033,0.4260933,0.2755466,0.4714966,0.3198633,0.4594,0.2963967,3.652694,3.090407,2.537368,4.2,5.0,6.7,10.3,12.7,4.0,4.9,6.6,10.3,12.6,4.2,4.9,6.3,9.9,12.4,8.967283,5.959096,9.170302,6.936023,8.46272,5.623657,9.094576,6.73396,9.16397,6.26252,8.361166,5.952993
202201030430,202201030500,0.11835,416.697,417.827,2.70303,2.71036,-9999.0,-9999.0,-0.0145049,-6.61998,-9999.0,264.867,99.2625,82.1157,266.284,-9999.0,15.3476,0.175923,2.49708,169.259,0.105456,3.51908,-3.453209,-0.9402016,221.8699,280.9071,0.2720582,-61.55563,0.01375958,-0.4009979,0.0,21.60827,14.78611,27.52044,0.4274,0.25071,0.40292,0.18618,0.3905567,0.1624033,0.4261,0.27555,0.4714933,0.3192467,0.4594,0.2963967,3.558809,3.002129,2.48863,4.2,5.0,6.7,10.3,12.7,4.0,4.9,6.6,10.2,12.6,4.2,4.9,6.2,9.9,12.4,8.949946,5.929673,9.157436,6.902756,8.453903,5.585156,9.07881,6.68636,9.146096,6.203833,8.349544,5.915067
