TIMESTAMP_START,TIMESTAMP_END,FC,CO2,CO2_MIXING_RATIO,H2O,H2O_MIXING_RATIO,CH4,CH4_MIXING_RATIO,TAU,H,LE,TA,PA,RH,T_SONIC,VPD,MO_LENGTH,ZL,WS,WD,USTAR,WS_MAX,SW_IN,SW_OUT,LW_IN,LW_OUT,ALB,NETRAD,PPFD_IN,PPFD_OUT,P,G_1_1_1,G_2_1_1,G_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_4_1_1,SWC_5_1_1,SWC_6_1_1,SWC_7_1_1,SWC_8_1_1,SWC_9_1_1,SWC_10_1_1,SWC_11_1_1,SWC_12_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_7_1_1,TS_8_1_1,TS_9_1_1,TS_10_1_1,TS_11_1_1,TS_12_1_1,TS_13_1_1,TS_14_1_1,TS_15_1_1,TS_16_1_1,TS_17_1_1,TS_18_1_1
202201060000,202201060030,2.06898,408.052,409.126,2.62514,2.63205,CH4,CH4_MIXING_RATIO,-0.117922,-47.3884,LE,272.556,98.0909,44.1327,275.21,VPD,52.3671,0.0515591,3.91031,36.2983,0.306831,7.38059,-3.727008,-0.9060129,240.196,308.7298,0.243254,-71.34772,2.054313,-0.06242292,0.0,15.41122,6.836975,18.23597,0.4239833,0.2492167,0.4004,0.1854667,0.3883967,0.1622067,0.4231867,0.27486,0.4679933,0.3191933,0.4571933,0.297,5.71326,5.582243,5.124074,5.5,6.0,6.6,9.2,12.1,5.8,6.0,6.5,9.1,11.9,5.3,5.4,6.1,8.9,11.7,8.20595,6.108613,8.33636,6.989963,7.88726,6.663896,8.224,6.865243,8.20885,6.549523,7.586347,6.26033
202201060030,202201060100,1.81498,409.032,410.066,2.52235,2.52872,CH4,CH4_MIXING_RATIO,-0.0839584,-39.0303,LE,271.482,98.11671,45.8918,273.84,VPD,37.9603,0.0711269,3.44732,41.0471,0.258351,6.53523,-4.787383,-1.180535,239.2956,307.878,0.2464625,-72.18944,0.001964291,-0.3040664,0.0,17.21323,10.39275,23.2487,0.4239733,0.2490933,0.4003967,0.1854367,0.38839,0.1622267,0.42319,0.2748566,0.4679967,0.31919,0.4571866,0.2969766,5.523305,5.360936,4.776401,5.4,5.9,6.6,9.1,12.1,5.7,6.0,6.5,9.1,11.9,5.2,5.4,6.1,8.9,11.7,8.203707,6.100823,8.343616,6.98661,7.894183,6.63399,8.219729,6.851709,8.211186,6.528786,7.582236,6.265009
202201060100,202201060130,1.35674,409.192,410.246,2.56803,2.57464,CH4,CH4_MIXING_RATIO,-0.0700215,-34.0715,LE,270.544,98.1332,50.0867,272.919,VPD,32.945,0.0819548,3.21945,40.815,0.23551,5.93629,-4.945086,-1.32902,237.6824,303.8965,0.2689026,-69.84271,0.001964556,-0.3141698,0.0,17.75618,11.68603,26.55398,0.4239933,0.24908,0.4004333,0.18543,0.38839,0.1622367,0.4231967,0.27487,0.468,0.31918,0.4571933,0.29649,5.35579,5.113662,4.431473,5.3,5.9,6.6,9.1,12.1,5.6,6.0,6.5,9.1,11.9,5.2,5.4,6.1,8.9,11.7,8.194193,6.079063,8.34721,6.975087,7.903053,6.57344,8.223323,6.826113,8.206823,6.508743,7.587143,6.254443
202201060130,202201060200,1.1268,409.185,410.23,2.54702,2.55353,CH4,CH4_MIXING_RATIO,-0.12858,-40.7785,LE,270.526,98.15,49.7535,272.835,VPD,68.4784,0.0394285,4.08093,42.0571,0.3191,8.51862,-4.259184,-1.010084,238.4849,300.6987,0.2370928,-65.46767,0.005893738,-0.312164,0.0,19.45003,13.67684,27.98734,0.4239866,0.24862,0.4004367,0.1854267,0.3883767,0.1622433,0.4232,0.27488,0.46799,0.3191967,0.45718,0.29633,5.178477,4.876276,4.122181,5.2,5.9,6.6,9.1,12.1,5.5,5.9,6.5,9.1,11.9,5.1,5.3,6.1,8.9,11.7,8.189343,6.04351,8.341586,6.949633,7.912503,6.509729,8.22584,6.80052,8.207686,6.476486,7.590253,6.231053
202201060200,202201060230,1.04931,409.354,410.334,2.38865,2.39437,CH4,CH4_MIXING_RATIO,-0.252409,-37.7721,LE,270.599,98.18,46.4221,272.77,VPD,203.344,0.013278,5.46725,41.4078,0.447066,10.5658,-4.190526,-1.078273,240.0166,300.8265,0.2571787,-63.9433,-0.00392922,-0.3101612,0.0,20.07503,13.5982,29.51976,0.4239966,0.2485667,0.40045,0.1854367,0.3883833,0.1622733,0.4231933,0.2748967,0.4679967,0.31919,0.4571833,0.2963433,4.99896,4.662267,3.854963,5.1,5.8,6.6,9.1,12.1,5.4,5.8,6.5,9.1,11.9,5.0,5.2,6.1,8.9,11.7,8.18049,6.032537,8.347013,6.915493,7.921373,6.43765,8.225073,6.766507,8.212836,6.423357,7.585173,6.20196
202201060230,202201060300,0.718882,409.467,410.426,2.33705,2.34252,CH4,CH4_MIXING_RATIO,-0.216771,-33.4509,LE,270.031,98.175,47.378,272.12,VPD,182.166,0.0148216,5.42872,37.1099,0.413876,10.594,-3.87716,-1.240666,250.3852,302.793,0.3197746,-55.06076,0.0,-0.3182448,0.0,19.45634,14.67562,30.16623,0.4239966,0.2485833,0.40057,0.1854633,0.38836,0.16229,0.4231933,0.2748967,0.4679967,0.3192,0.4571866,0.2963566,4.833813,4.470743,3.631185,5.0,5.8,6.6,9.1,12.1,5.3,5.8,6.5,9.1,11.9,4.9,5.2,6.1,8.9,11.7,8.181276,5.978676,8.345563,6.883716,7.931116,6.36331,8.224573,6.723666,8.208756,6.386573,7.587333,6.167563
202201060300,202201060330,-0.542104,409.675,410.571,2.18211,2.18688,CH4,CH4_MIXING_RATIO,-0.376977,-39.3187,LE,269.501,98.163895,46.0157,271.594,VPD,354.37,0.00761916,7.10885,33.2441,0.545271,12.6092,-3.777687,-1.378919,250.7422,300.9731,0.3649639,-52.62924,0.0,-0.3102011,0.0,19.85728,14.71303,30.0251,0.4239966,0.2486067,0.4007167,0.1854833,0.3883767,0.1623,0.42319,0.2749,0.46799,0.3191967,0.45718,0.2963833,4.690841,4.292529,3.42923,5.0,5.7,6.6,9.1,12.1,5.2,5.7,6.5,9.1,11.9,4.8,5.1,6.1,8.9,11.7,8.16931,5.953383,8.352734,6.85397,7.932497,6.286806,8.223026,6.687843,8.212644,6.334573,7.587623,6.130173
202201060330,202201060400,-0.558132,409.86,410.746,2.15786,2.16252,CH4,CH4_MIXING_RATIO,-0.287914,-25.3231,LE,268.929,98.1986,47.5196,270.911,VPD,365.968,0.00737769,6.23997,35.489,0.475933,12.5759,-3.90383,-1.501305,247.4199,299.301,0.3845722,-54.28552,0.0,-0.316246,0.0,20.21343,15.65116,29.9321,0.424,0.2486133,0.4007567,0.18547,0.38837,0.1623,0.4231867,0.2749,0.4679933,0.3192,0.4571967,0.29639,4.550827,4.11971,3.252621,4.9,5.7,6.6,9.1,12.1,5.1,5.6,6.5,9.1,11.9,4.8,5.0,6.1,8.9,11.7,8.165147,5.90013,8.348367,6.80902,7.938726,6.200553,8.22108,6.628723,8.209247,6.28383,7.585366,6.092847
202201060400,202201060430,-0.679481,410.121,410.995,2.12569,2.13022,CH4,CH4_MIXING_RATIO,-0.358194,-26.8544,LE,268.306,98.196,49.063,270.116,VPD,477.215,0.00565783,6.5715,36.2974,0.53024,11.9748,-3.472856,-1.440937,253.1719,297.7053,0.4147836,-46.58472,0.001964919,-0.3283319,0.0,21.93241,16.16932,29.89038,0.424,0.2486233,0.4006633,0.1854833,0.38835,0.16187,0.4231967,0.2749,0.4679866,0.3191833,0.45719,0.2964,4.424394,3.957691,3.076804,4.8,5.6,6.6,9.1,12.1,5.0,5.6,6.5,9.1,11.9,4.7,4.9,6.0,8.9,11.7,8.160473,5.84996,8.34915,6.778976,7.946523,6.125473,8.21731,6.586013,8.210217,6.221483,7.579793,6.04722
202201060430,202201060500,-0.312612,410.349,411.192,2.05056,2.05477,CH4,CH4_MIXING_RATIO,-0.319514,-22.9737,LE,267.832,98.198395,49.061,269.515,VPD,468.673,0.00576095,6.10593,35.568,0.500338,10.6701,-3.662845,-1.461008,245.3658,295.0625,0.3988724,-51.89597,0.005894761,-0.3504901,0.0,21.98212,16.62858,29.4765,0.424,0.24864,0.40067,0.18549,0.3883567,0.1616133,0.4231867,0.2748366,0.4679967,0.3185867,0.4572,0.2964,4.26865,3.791033,2.933696,4.7,5.6,6.5,9.1,12.1,4.9,5.5,6.4,9.1,11.9,4.6,4.8,6.0,8.9,11.7,8.155523,5.785737,8.348474,6.73119,7.938726,6.041226,8.216037,6.533556,8.206519,6.182817,7.583413,5.998267
