TIMESTAMP_START,TIMESTAMP_END,FC,CO2,CO2_MIXING_RATIO,H2O,H2O_MIXING_RATIO,CH4,CH4_MIXING_RATIO,TAU,H,LE,TA,PA,RH,T_SONIC,VPD,MO_LENGTH,ZL,WS,WD,USTAR,WS_MAX,SW_IN,SW_OUT,LW_IN,LW_OUT,ALB,NETRAD,PPFD_IN,PPFD_OUT,P,G_1_1_1,G_2_1_1,G_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_4_1_1,SWC_5_1_1,SWC_6_1_1,SWC_7_1_1,SWC_8_1_1,SWC_9_1_1,SWC_10_1_1,SWC_11_1_1,SWC_12_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_7_1_1,TS_8_1_1,TS_9_1_1,TS_10_1_1,TS_11_1_1,TS_12_1_1,TS_13_1_1,TS_14_1_1,TS_15_1_1,TS_16_1_1,TS_17_1_1,TS_18_1_1
202201120000,202201120030,0.452363,403.37,404.819,3.57919,3.59204,CH4,CH4_MIXING_RATIO,-0.0257847,-31.3282,LE,282.424,98.8616,30.3541,285.31,VPD,8.4979,0.317726,3.92918,193.204,0.145507,5.8094,-4.349842,-1.945956,280.157,354.7104,0.4482628,-76.96155,3.502127,0.1589763,0.0,-0.5698657,-7.606431,-7.414585,0.4185133,0.24861,0.3967,0.1855033,0.3845,0.16147,0.4188833,0.2736,0.46285,0.31799,0.4531,0.29574,6.979619,7.42714,7.731651,5.7,5.7,5.6,8.0,11.0,6.1,5.7,5.5,7.8,10.7,5.7,5.6,5.5,7.5,10.6,6.91677,6.11081,7.26555,6.769673,6.926836,6.985919,6.948846,6.405066,6.917753,6.056396,6.370763,5.834833
202201120030,202201120100,0.596746,403.99,405.44,3.57625,3.58909,CH4,CH4_MIXING_RATIO,-0.0256749,-35.0067,LE,281.434,98.8584,32.4296,284.312,VPD,7.51672,0.359199,4.07236,187.884,0.144944,5.19346,-5.554513,-2.183124,277.556,345.1057,0.3930118,-70.94278,0.01963218,-0.16101,0.0,3.028231,-4.323717,1.307363,0.41851,0.2486033,0.3966966,0.1854933,0.3845,0.1614733,0.4191633,0.2735967,0.4629466,0.31799,0.4531,0.29571,6.836235,7.281847,7.356381,5.6,5.7,5.6,8.0,11.0,6.0,5.7,5.6,7.8,10.7,5.7,5.6,5.5,7.5,10.6,6.93029,6.168056,7.279313,6.803987,6.95556,7.005553,6.964927,6.441123,6.928226,6.10093,6.381116,5.89012
202201120100,202201120130,0.465045,404.996,406.451,3.57984,3.5927,CH4,CH4_MIXING_RATIO,-0.0295688,-32.1564,LE,280.814,98.862,33.8628,283.614,VPD,10.0797,0.267866,4.02373,174.94,0.155373,5.44139,-4.956132,-1.900489,276.2192,339.7016,0.3834825,-66.54126,0.001963403,-0.138886,0.0,5.679023,-1.141254,7.035517,0.4185067,0.2485867,0.3967,0.1854866,0.3847767,0.1614567,0.4192833,0.2735933,0.46277,0.3179866,0.4531,0.2957033,6.68764,7.107716,6.98101,5.6,5.7,5.7,8.0,11.0,5.9,5.7,5.6,7.8,10.7,5.6,5.6,5.6,7.5,10.6,6.939479,6.202739,7.296686,6.827393,6.9868,7.005843,6.980599,6.4609,6.939083,6.122183,6.401297,5.936389
202201120130,202201120200,0.620397,405.397,406.849,3.56931,3.58209,CH4,CH4_MIXING_RATIO,-0.0334224,-35.9868,LE,280.15,98.8822,35.3388,283.048,VPD,10.7835,0.250383,4.09368,178.271,0.164976,5.51273,-5.052151,-2.167728,275.9569,337.6394,0.4287674,-64.58167,0.003927281,-0.1731132,0.0,7.560586,0.9831097,9.866957,0.4185033,0.24859,0.39698,0.18549,0.38489,0.1614667,0.4193,0.2735967,0.46307,0.3179933,0.4530933,0.2957,6.51422,6.908011,6.640147,5.5,5.7,5.7,8.0,11.0,5.8,5.7,5.7,7.8,10.7,5.5,5.6,5.6,7.5,10.6,6.95792,6.21261,7.314073,6.839746,7.015303,6.978236,7.008303,6.468436,6.95625,6.125677,6.420967,5.960086
202201120200,202201120230,1.00189,405.456,406.935,3.6358,3.64907,CH4,CH4_MIXING_RATIO,-0.0596102,-48.3367,LE,279.907,98.854,36.5922,282.783,VPD,19.1029,0.14134,4.63364,174.569,0.220262,6.36833,-4.445857,-1.787771,276.3734,335.3479,0.4023012,-61.63416,0.003927896,-0.1852078,0.0,8.271091,2.520452,12.13514,0.4185033,0.2485833,0.3972033,0.1854833,0.38496,0.16147,0.4193,0.2735967,0.4630966,0.3179933,0.4531,0.2957,6.365685,6.702271,6.343469,5.4,5.7,5.8,8.0,11.0,5.7,5.6,5.7,7.8,10.7,5.5,5.6,5.7,7.5,10.6,6.973897,6.224967,7.33419,6.83609,7.05601,6.941747,7.027339,6.45762,6.969643,6.11481,6.44471,5.975786
202201120230,202201120300,-1.18485,405.287,406.772,3.65135,3.66474,CH4,CH4_MIXING_RATIO,-0.0593072,-40.8326,LE,280.003,98.8399,36.5033,282.87,VPD,22.4557,0.120237,4.77066,182.097,0.219756,6.62996,-4.30372,-1.748449,278.1395,336.1374,0.4063483,-60.55865,3.340343e-08,-0.1852197,0.0,8.91103,3.963706,13.24931,0.4185367,0.2485733,0.3972,0.18548,0.3850266,0.1614833,0.4193,0.2736,0.4630866,0.3182833,0.45309,0.2957,6.211464,6.508977,6.067446,5.3,5.7,5.8,7.8,11.0,5.6,5.6,5.8,7.8,10.7,5.4,5.6,5.7,7.5,10.6,6.983843,6.217496,7.356753,6.827796,7.082497,6.89052,7.045066,6.44024,6.99214,6.1082,6.45921,5.975493
202201120300,202201120330,-1.48773,405.611,407.101,3.66065,3.6741,CH4,CH4_MIXING_RATIO,-0.0712914,-45.5377,LE,279.721,98.799706,37.2978,282.57,VPD,26.5058,0.101865,5.09514,183.567,0.240866,7.32098,-4.244053,-1.68913,278.1277,336.8026,0.39786,-61.22458,0.00196392,-0.207368,0.0,8.360299,4.667768,13.15411,0.4188766,0.24857,0.3972,0.18549,0.3850066,0.1614933,0.4193,0.2735967,0.4631,0.3180133,0.4530967,0.2957,6.078711,6.313064,5.83808,5.3,5.7,5.8,8.0,11.0,5.6,5.6,5.8,7.8,10.7,5.4,5.5,5.7,7.5,10.6,6.99904,6.189786,7.370986,6.818416,7.1141,6.835006,7.06626,6.415703,6.99687,6.07359,6.480746,5.970789
202201120330,202201120400,-1.66755,405.715,407.209,3.66739,3.68089,CH4,CH4_MIXING_RATIO,-0.0894618,-56.6154,LE,280.127,98.788704,36.3343,282.987,VPD,30.0376,0.0898873,5.73175,190.625,0.270032,8.77907,-4.224495,-1.697828,278.0634,336.293,0.4020232,-60.75665,0.0,-0.1912619,0.0,8.560081,4.847795,13.28329,0.41904,0.2485867,0.39724,0.1854966,0.3850133,0.1615,0.4193,0.2735967,0.46309,0.3179966,0.4530933,0.2957,5.957373,6.155962,5.653945,5.3,5.6,5.8,7.8,11.0,5.5,5.5,5.8,7.8,10.7,5.3,5.5,5.8,7.5,10.6,7.015406,6.166753,7.394616,6.796767,7.14392,6.78254,7.083683,6.39314,7.015206,6.054893,6.5019,5.96149
202201120400,202201120430,-1.87491,406.177,407.671,3.66282,3.67629,CH4,CH4_MIXING_RATIO,-0.0918653,-56.3034,LE,280.295,98.7818,35.8699,283.072,VPD,31.4595,0.0858247,5.82301,191.692,0.273727,8.57462,-3.972004,-1.424626,279.6817,338.2827,0.3589858,-61.14496,0.0,-0.1912619,0.0,7.912009,5.3683,13.41879,0.4190267,0.2485833,0.39752,0.1855,0.385,0.1614967,0.4193,0.2736,0.4631,0.3179966,0.4533033,0.2957167,5.857521,6.0066,5.48394,5.2,5.6,5.8,7.8,11.0,5.4,5.5,5.8,7.8,10.7,5.3,5.4,5.8,7.5,10.6,7.03374,6.153593,7.412773,6.78145,7.16922,6.72981,7.10565,6.363613,7.02931,6.02953,6.52562,5.938993
202201120430,202201120500,1.05452,406.537,408.047,3.69934,3.71308,CH4,CH4_MIXING_RATIO,-0.0817722,-52.4188,LE,279.564,98.797,38.0991,282.409,VPD,28.264,0.0955279,5.39113,195.624,0.257898,8.19309,-4.420125,-1.664587,277.4958,338.8653,0.3761523,-64.1203,0.005891761,-0.1811955,0.0,7.846593,5.045425,12.67278,0.41902,0.2485833,0.39778,0.1854267,0.385,0.1615,0.4192967,0.2736,0.4630933,0.318,0.4535033,0.2957,5.769653,5.89186,5.369288,5.2,5.6,5.9,8.0,11.0,5.4,5.5,5.8,7.8,10.7,5.2,5.4,5.8,7.5,10.6,7.046946,6.128459,7.424739,6.754943,7.197257,6.679726,7.119996,6.334773,7.048423,5.997463,6.539196,5.928566
