TIMESTAMP_START,TIMESTAMP_END,FC,CO2,CO2_MIXING_RATIO,H2O,H2O_MIXING_RATIO,CH4,CH4_MIXING_RATIO,TAU,H,LE,TA,PA,RH,T_SONIC,VPD,MO_LENGTH,ZL,WS,WD,USTAR,WS_MAX,SW_IN,SW_OUT,LW_IN,LW_OUT,ALB,NETRAD,PPFD_IN,PPFD_OUT,P,G_1_1_1,G_2_1_1,G_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_4_1_1,SWC_5_1_1,SWC_6_1_1,SWC_7_1_1,SWC_8_1_1,SWC_9_1_1,SWC_10_1_1,SWC_11_1_1,SWC_12_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_7_1_1,TS_8_1_1,TS_9_1_1,TS_10_1_1,TS_11_1_1,TS_12_1_1,TS_13_1_1,TS_14_1_1,TS_15_1_1,TS_16_1_1,TS_17_1_1,TS_18_1_1
202201010000,202201010030,1.53309,404.41,408.101,9.04513,9.12769,CH4,CH4_MIXING_RATIO,-0.142551,-36.6122,LE,288.102,96.6729,51.6057,290.223,VPD,99.5235,0.0271293,5.89755,162.337,0.349801,10.867,-3.05322,-2.112354,367.5826,382.8473,0.6915092,-16.19739,0.1727348,-0.1126866,0.0,-2.830183,-4.847953,-6.648795,0.4321133,0.2551833,0.4064933,0.1888933,0.39474,0.16577,0.4293,0.2795733,0.47577,0.3256,0.4642,0.30239,10.1222,10.39979,10.75984,9.9,9.8,9.6,11.0,13.0,10.1,9.6,9.5,11.0,12.7,9.7,9.6,9.5,10.8,12.7,10.43197,10.00917,10.70436,10.39657,10.459,10.44942,10.3812,10.05172,10.31749,9.933136,10.00916,9.742879
202201010030,202201010100,1.19084,402.355,406.401,9.9552,10.0553,CH4,CH4_MIXING_RATIO,-0.29326,-44.5654,LE,288.649,96.6515,54.8233,290.875,VPD,242.151,0.0111501,8.27215,169.299,0.502339,12.9663,-2.505443,-1.842366,367.4213,384.6514,0.7358419,-17.88589,-0.009815155,-0.1308048,0.0,-1.91848,-3.730986,-4.797649,0.4321333,0.2551733,0.4064766,0.18889,0.3947467,0.1657667,0.42939,0.2795367,0.4757766,0.3256,0.4642,0.3023933,10.07964,10.35137,10.63946,9.8,9.8,9.6,11.0,13.0,10.1,9.6,9.5,11.0,12.7,9.7,9.6,9.6,10.8,12.7,10.44344,10.05679,10.72357,10.41043,10.47654,10.47217,10.39079,10.08724,10.33144,9.969644,10.02659,9.785086
202201010100,202201010130,1.28895,401.074,405.731,11.4784,11.6117,CH4,CH4_MIXING_RATIO,-0.331855,-34.3021,LE,287.929,96.681,66.2297,290.315,VPD,377.62,0.00715004,8.713,173.156,0.533779,14.0805,-2.688941,-1.942078,366.8354,388.384,0.7217869,-22.28082,-0.007852681,-0.1227638,0.0,-3.133821,-3.548795,-5.770463,0.4321266,0.2552,0.40658,0.1888667,0.3948733,0.1657633,0.4297133,0.27953,0.47585,0.3256,0.4642,0.3024,10.06788,10.31391,10.56384,9.8,9.8,9.6,11.0,13.0,10.1,9.7,9.6,11.0,12.7,9.7,9.6,9.6,10.8,12.7,10.45018,10.09286,10.73029,10.43319,10.49826,10.48469,10.40426,10.11075,10.34084,9.990016,10.03374,9.820586
202201010130,202201010200,1.41919,399.412,404.475,12.5182,12.6769,CH4,CH4_MIXING_RATIO,-0.315321,-33.2947,LE,287.347,96.7323,75.0364,289.853,VPD,359.368,0.00751319,8.19341,182.117,0.519752,14.2316,-3.045077,-2.314846,363.1721,386.6846,0.7602198,-24.24512,-0.01766864,-0.1207512,0.0,-5.052907,-4.30519,-6.977279,0.43234,0.25522,0.4069833,0.18888,0.39526,0.16576,0.42982,0.2795333,0.47611,0.3256,0.4642,0.30239,10.09338,10.31585,10.55564,9.8,9.8,9.6,11.0,13.0,10.1,9.7,9.6,11.0,12.7,9.7,9.6,9.6,10.8,12.7,10.46706,10.11826,10.74429,10.45074,10.51522,10.50005,10.41404,10.13414,10.34835,10.01412,10.0525,9.849692
202201010200,202201010230,1.32151,399.479,404.634,12.7409,12.9053,CH4,CH4_MIXING_RATIO,-0.222539,-29.0986,LE,287.12,96.733604,77.5058,289.689,VPD,243.541,0.0110864,7.47855,178.152,0.436482,11.4142,-2.729114,-2.01162,362.551,384.6458,0.7371778,-22.81656,-0.0137421,-0.1308124,0.0,-6.144221,-5.14371,-8.711079,0.43265,0.2554466,0.407,0.1888767,0.3952866,0.1657567,0.4298133,0.2795067,0.4761833,0.3256,0.4642,0.3023833,10.13952,10.35146,10.56948,9.9,9.8,9.7,11.0,13.0,10.1,9.7,9.6,11.0,12.7,9.8,9.7,9.6,10.8,12.7,10.46658,10.14803,10.75374,10.46809,10.53464,10.51304,10.42988,10.1565,10.37303,10.03689,10.06734,9.873826
202201010230,202201010300,0.970809,399.859,405.123,12.9936,13.1646,CH4,CH4_MIXING_RATIO,-0.178131,-21.9819,LE,286.687,96.7549,81.315,289.376,VPD,230.355,0.011721,6.6924,179.21,0.390192,9.98119,-2.857256,-2.004986,359.7168,383.231,0.7019809,-24.35425,-0.001963136,-0.1267889,0.0,-7.309096,-5.815265,-8.301003,0.4326433,0.2556266,0.407,0.1888833,0.3952833,0.16576,0.4298066,0.2795,0.4762,0.3256,0.4645,0.3023767,10.22396,10.41996,10.59959,9.9,9.8,9.7,11.0,13.0,10.1,9.7,9.6,11.0,12.7,9.8,9.7,9.7,10.8,12.7,10.48582,10.17144,10.77161,10.49067,10.55265,10.53475,10.44506,10.18085,10.38615,10.06629,10.0841,9.91226
202201010300,202201010330,1.12068,400.192,405.485,13.0531,13.2257,CH4,CH4_MIXING_RATIO,-0.104074,-19.0164,LE,286.362,96.799706,83.4767,289.118,VPD,118.676,0.0227511,4.53271,185.618,0.298015,7.78704,-2.978886,-2.034148,356.2937,381.0463,0.6828541,-25.69299,2.73188e-09,-0.1328306,0.0,-5.993999,-4.833921,-8.205613,0.43263,0.2557033,0.407,0.1888667,0.3952766,0.1657633,0.4298033,0.2795,0.4761867,0.3256,0.4647,0.3023767,10.25903,10.47123,10.62534,9.9,9.9,9.7,11.0,13.0,10.2,9.7,9.6,11.0,12.7,9.8,9.7,9.7,10.8,12.7,10.49853,10.20177,10.77615,10.5102,10.57427,10.55815,10.45406,10.20661,10.39392,10.08201,10.09923,9.937429
202201010330,202201010400,1.02419,400.517,405.815,13.0555,13.2282,CH4,CH4_MIXING_RATIO,-0.0605938,-18.3677,LE,286.15,96.818,84.674,288.96,VPD,54.5148,0.0495278,4.04911,184.014,0.227289,6.7567,-2.819354,-2.034719,355.7585,378.9318,0.7214596,-23.97061,0.0,-0.1288064,0.0,-5.372262,-4.822047,-6.310429,0.4326233,0.25579,0.407,0.1888466,0.39527,0.16575,0.4298,0.2795,0.4761733,0.3256,0.4647,0.30234,10.29174,10.50878,10.62634,9.9,9.9,9.7,11.0,13.0,10.2,9.8,9.7,11.0,12.7,9.8,9.8,9.7,10.8,12.7,10.50784,10.22534,10.791,10.52801,10.59236,10.58544,10.46867,10.23389,10.4108,10.11074,10.11255,9.972016
202201010400,202201010430,0.929588,400.782,406.133,13.176,13.3519,CH4,CH4_MIXING_RATIO,-0.0902814,-21.7611,LE,286.165,96.8066,85.3596,289.099,VPD,83.7063,0.0322556,4.46414,188.189,0.277467,7.65242,-2.629212,-1.997193,355.2196,377.417,0.7600049,-22.82144,0.0,-0.1428947,0.0,-4.152345,-4.030446,-5.109848,0.43261,0.2558133,0.407,0.1888467,0.3952633,0.16572,0.4298,0.2795233,0.47619,0.3256,0.4647,0.3029533,10.30404,10.51906,10.60566,9.9,9.9,9.7,11.0,13.0,10.2,9.8,9.7,11.0,12.7,9.8,9.8,9.7,10.8,12.7,10.52394,10.2491,10.80045,10.55436,10.6078,10.61434,10.48554,10.26279,10.42533,10.13025,10.12662,10.00926
202201010430,202201010500,0.907881,401.501,406.864,13.1831,13.3592,CH4,CH4_MIXING_RATIO,-0.0518619,-14.4072,LE,285.786,96.7698,87.5188,288.711,VPD,54.9539,0.0491321,3.60265,189.651,0.210199,6.91762,-3.092121,-1.724241,364.3048,378.4643,0.5584081,-15.55307,0.0,-0.1509451,0.0,-3.209878,-3.184138,-4.211961,0.43261,0.2558067,0.407,0.1888633,0.39528,0.1657433,0.4298,0.27964,0.47619,0.3256,0.4647,0.303,10.30844,10.52238,10.58982,9.9,9.9,9.8,11.0,13.0,10.2,9.8,9.7,11.0,12.7,9.9,9.8,9.8,10.8,12.7,10.53721,10.27714,10.81549,10.57615,10.62275,10.63524,10.50006,10.28312,10.43329,10.15412,10.14318,10.0363
